Source URI,Target URI,Strength,Valid,Cluster ID
https://gallica.bnf.fr/ark:/12148/bpt6k9748022p,http://www.vondel.humanities.uva.nl/onstage/plays/448,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k9771481k,http://www.vondel.humanities.uva.nl/onstage/plays/1991,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/btv1b53118161v,http://www.vondel.humanities.uva.nl/onstage/plays/1528,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/btv1b531461346,http://www.vondel.humanities.uva.nl/onstage/plays/1528,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/btv1b53146135n,http://www.vondel.humanities.uva.nl/onstage/plays/1528,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/btv1b531461363,http://www.vondel.humanities.uva.nl/onstage/plays/1528,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/btv1b531461759,http://www.vondel.humanities.uva.nl/onstage/plays/1528,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/btv1b6938116c,http://www.vondel.humanities.uva.nl/onstage/plays/733,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/btv1b6945461k,http://www.vondel.humanities.uva.nl/onstage/plays/733,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/btv1b8436689k,http://www.vondel.humanities.uva.nl/onstage/plays/731,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/btv1b84366907,http://www.vondel.humanities.uva.nl/onstage/plays/731,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/btv1b8437377n,http://www.vondel.humanities.uva.nl/onstage/plays/747,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/btv1b8437386m,http://www.vondel.humanities.uva.nl/onstage/plays/747,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/btv1b8437405h,http://www.vondel.humanities.uva.nl/onstage/plays/747,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/btv1b8437424v,http://www.vondel.humanities.uva.nl/onstage/plays/737,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/btv1b84383613,http://www.vondel.humanities.uva.nl/onstage/plays/733,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/btv1b8438362h,http://www.vondel.humanities.uva.nl/onstage/plays/733,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/btv1b8438363x,http://www.vondel.humanities.uva.nl/onstage/plays/733,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/btv1b84385641,http://www.vondel.humanities.uva.nl/onstage/plays/727,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/btv1b8438565f,http://www.vondel.humanities.uva.nl/onstage/plays/727,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/btv1b8446875h,http://www.vondel.humanities.uva.nl/onstage/plays/741,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/btv1b8446876x,http://www.vondel.humanities.uva.nl/onstage/plays/741,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/btv1b8446877b,http://www.vondel.humanities.uva.nl/onstage/plays/741,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/btv1b86070014,http://www.vondel.humanities.uva.nl/onstage/plays/1049,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/btv1b8610777s,http://www.vondel.humanities.uva.nl/onstage/plays/455,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/btv1b86107823,http://www.vondel.humanities.uva.nl/onstage/plays/1049,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/btv1b8610783h,http://www.vondel.humanities.uva.nl/onstage/plays/731,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/btv1b8610785b,http://www.vondel.humanities.uva.nl/onstage/plays/743,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/btv1b86107875,http://www.vondel.humanities.uva.nl/onstage/plays/737,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/btv1b8610790n,http://www.vondel.humanities.uva.nl/onstage/plays/1991,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/btv1b86107912,http://www.vondel.humanities.uva.nl/onstage/plays/747,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/btv1b8610792g,http://www.vondel.humanities.uva.nl/onstage/plays/448,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/btv1b86107949,http://www.vondel.humanities.uva.nl/onstage/plays/733,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/btv1b86107964,http://www.vondel.humanities.uva.nl/onstage/plays/721,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/btv1b8610799c,http://www.vondel.humanities.uva.nl/onstage/plays/729,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/btv1b8610800k,http://www.vondel.humanities.uva.nl/onstage/plays/1528,1.00000,accepted,1
